pathway	analysis	gene_symbol
UNFOLDED_PROTEIN_RESPONSE	entry3.75_SOFA_D3__all_valid	CKS1B
UNFOLDED_PROTEIN_RESPONSE	entry3.75_SOFA_D3__all_valid	CALR
UNFOLDED_PROTEIN_RESPONSE	entry3.75_SOFA_D3__all_valid	PAIP1
UNFOLDED_PROTEIN_RESPONSE	entry3.75_SOFA_D3__all_valid	EEF2
UNFOLDED_PROTEIN_RESPONSE	entry3.75_SOFA_D3__all_valid	EXOSC1
UNFOLDED_PROTEIN_RESPONSE	entry3.75_SOFA_D3__all_valid	NHP2
UNFOLDED_PROTEIN_RESPONSE	entry3.75_SOFA_D3__all_valid	GOSR2
UNFOLDED_PROTEIN_RESPONSE	entry3.75_SOFA_D3__all_valid	NFYB
UNFOLDED_PROTEIN_RESPONSE	entry3.75_SOFA_D3__all_valid	XPOT
UNFOLDED_PROTEIN_RESPONSE	entry3.75_SOFA_D3__all_valid	KHSRP
UNFOLDED_PROTEIN_RESPONSE	entry3.75_SOFA_D3__all_valid	SLC1A4
UNFOLDED_PROTEIN_RESPONSE	entry3.75_SOFA_D3__all_valid	TSPYL2
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	MAPK14
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	ATP2B4
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	IGF1R
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	ATXN1
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	SYNE1
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	DYRK1A
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	WDR37
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	PTEN
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	NFKB1
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	LDLR
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	GCNT1
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	CELF2
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	SCN8A
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	PPARG
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	NR3C1
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	RASA2
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	SERPINE1
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	TGFBR2
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	RXRA
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	PIK3CD
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	CDKN1B
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	FHL2
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	NOTCH2
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	DUSP1
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	PTGFR
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	APBB2
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	SCAF8
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	CDC42BPA
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	PRDM2
UV_RESPONSE_DN	entry3.75_SOFA_D3__all_valid	TFPI
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	CCND3
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	ATP6V1C1
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	ARRB2
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	GRINA
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	PRKCD
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	TUBA4A
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	ALAS1
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	LYN
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	FURIN
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	MAOA
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	RAB27A
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	NFKBIA
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	AGO2
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	CHKA
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	MARK2
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	ACAA1
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	NUP58
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	ALDOA
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	GRPEL1
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	CA2
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	ICAM1
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	PDAP1
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	JUNB
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	TAP1
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	PRKACA
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	CDC34
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	IRF1
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	IL6ST
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	STARD3
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	APOM
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	GPX3
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	CYB5R1
UV_RESPONSE_UP	entry3.75_SOFA_D3__all_valid	TMBIM6
WNT_BETA_CATENIN_SIGNALING	entry3.75_SOFA_D3__all_valid	RBPJ
WNT_BETA_CATENIN_SIGNALING	entry3.75_SOFA_D3__all_valid	NUMB
WNT_BETA_CATENIN_SIGNALING	entry3.75_SOFA_D3__all_valid	ADAM17
WNT_BETA_CATENIN_SIGNALING	entry3.75_SOFA_D3__all_valid	MAML1
WNT_BETA_CATENIN_SIGNALING	entry3.75_SOFA_D3__all_valid	CTNNB1
WNT_BETA_CATENIN_SIGNALING	entry3.75_SOFA_D3__all_valid	JAG1
WNT_BETA_CATENIN_SIGNALING	entry3.75_SOFA_D3__all_valid	NCSTN
WNT_BETA_CATENIN_SIGNALING	entry3.75_SOFA_D3__all_valid	FRAT1
WNT_BETA_CATENIN_SIGNALING	entry3.75_SOFA_D3__all_valid	NKD1
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	UPP1
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	PGD
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	IL1R1
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	ETS2
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	GSR
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	POR
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	DDAH2
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	ALAS1
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	TPST1
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	ARG1
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	ACOX1
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	TNFRSF1A
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	LPIN2
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	SLC6A6
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	MAOA
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	AQP9
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	VNN1
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	PINK1
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	UPB1
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	CDA
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	FAS
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	SLC46A3
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	ESR1
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	SERPINE1
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	MARCHF6
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	ABCC2
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	SMOX
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	GABARAPL1
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	ITIH4
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	SLC22A1
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	DHRS7
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	RAP1GAP
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	CA2
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	CSAD
XENOBIOTIC_METABOLISM	entry3.75_SOFA_D3__all_valid	NQO1
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	BCL6
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	GADD45A
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	PFKFB3
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	POR
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	RTN3
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	ACOX1
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	ITGA7
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	SQOR
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	CCNG2
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	STOM
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	PGM1
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	ELMOD3
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	GPAT4
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	LPCAT3
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	IFNGR1
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	TOB1
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	PPARG
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	DHRS7B
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	DHCR7
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	PPM1B
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	ORM1
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	TALDO1
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	TKT
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	GRPEL1
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	ALDOA
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	STAT5A
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	GBE1
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	CDKN2C
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	NABP1
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	BAZ2A
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	DHRS7
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	CHUK
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	CD151
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	PIM3
ADIPOGENESIS	entry4.25_SOFA_D3__all_valid	ITSN1
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	RPS3A
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	HLA-DRA
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	ABCE1
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	NPM1
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	HLA-DMB
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	CD3D
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	EIF3A
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	ITK
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	HLA-DMA
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	SIT1
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	RPL9
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	LY75
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	TRAT1
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	CD3G
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	DARS1
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	HLA-DOA
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	RPL39
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	CTSS
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	ETS1
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	CD28
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	CD86
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	UBE2N
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	CD4
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	CD40LG
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	EIF3D
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	IL7
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	LY86
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	CD8B
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	LCK
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	CD74
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	RPS19
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	IRF4
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	CCND2
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	HLA-DQA1
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	TNF
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	IRF8
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	CD8A
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	CD2
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	FCGR2B
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	STAT4
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	ZAP70
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	CCR2
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	CD3E
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	IL15
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	CD79A
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	CCR5
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	HDAC9
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	CXCR3
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	CD40
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	NME1
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	CD247
ALLOGRAFT_REJECTION	entry4.25_SOFA_D3__all_valid	MRPL3
ANDROGEN_RESPONSE	entry4.25_SOFA_D3__all_valid	NDRG1
ANDROGEN_RESPONSE	entry4.25_SOFA_D3__all_valid	CCND3
ANDROGEN_RESPONSE	entry4.25_SOFA_D3__all_valid	CAMKK2
ANDROGEN_RESPONSE	entry4.25_SOFA_D3__all_valid	GSR
ANDROGEN_RESPONSE	entry4.25_SOFA_D3__all_valid	ACTN1
ANDROGEN_RESPONSE	entry4.25_SOFA_D3__all_valid	FKBP5
ANDROGEN_RESPONSE	entry4.25_SOFA_D3__all_valid	HPGD
ANDROGEN_RESPONSE	entry4.25_SOFA_D3__all_valid	PTK2B
ANDROGEN_RESPONSE	entry4.25_SOFA_D3__all_valid	IDI1
ANDROGEN_RESPONSE	entry4.25_SOFA_D3__all_valid	SLC38A2
ANDROGEN_RESPONSE	entry4.25_SOFA_D3__all_valid	HERC3
ANDROGEN_RESPONSE	entry4.25_SOFA_D3__all_valid	MYL12A
ANDROGEN_RESPONSE	entry4.25_SOFA_D3__all_valid	RPS6KA3
ANDROGEN_RESPONSE	entry4.25_SOFA_D3__all_valid	ACSL3
ANDROGEN_RESPONSE	entry4.25_SOFA_D3__all_valid	MERTK
ANDROGEN_RESPONSE	entry4.25_SOFA_D3__all_valid	UBE2J1
ANDROGEN_RESPONSE	entry4.25_SOFA_D3__all_valid	MAK
ANDROGEN_RESPONSE	entry4.25_SOFA_D3__all_valid	IQGAP2
ANDROGEN_RESPONSE	entry4.25_SOFA_D3__all_valid	VAPA
ANDROGEN_RESPONSE	entry4.25_SOFA_D3__all_valid	B4GALT1
ANDROGEN_RESPONSE	entry4.25_SOFA_D3__all_valid	ARID5B
ANDROGEN_RESPONSE	entry4.25_SOFA_D3__all_valid	GNAI3
ANDROGEN_RESPONSE	entry4.25_SOFA_D3__all_valid	SRF
ANDROGEN_RESPONSE	entry4.25_SOFA_D3__all_valid	PIAS1
ANGIOGENESIS	entry4.25_SOFA_D3__all_valid	LRPAP1
ANGIOGENESIS	entry4.25_SOFA_D3__all_valid	PGLYRP1
ANGIOGENESIS	entry4.25_SOFA_D3__all_valid	JAG1
ANGIOGENESIS	entry4.25_SOFA_D3__all_valid	FGFR1
ANGIOGENESIS	entry4.25_SOFA_D3__all_valid	APP
ANGIOGENESIS	entry4.25_SOFA_D3__all_valid	S100A4
ANGIOGENESIS	entry4.25_SOFA_D3__all_valid	TIMP1
ANGIOGENESIS	entry4.25_SOFA_D3__all_valid	FSTL1
ANGIOGENESIS	entry4.25_SOFA_D3__all_valid	VEGFA
ANGIOGENESIS	entry4.25_SOFA_D3__all_valid	PF4
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	MAPK14
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	SIRPA
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	ADAM9
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	MMP9
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	ACTN1
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	SKAP2
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	CAP1
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	PIK3CB
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	ALOX15B
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	PTEN
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	SYK
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	VASP
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	RAC2
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	MAPK13
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	COL17A1
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	NF1
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	CNN2
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	CD274
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	ACTB
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	B4GALT1
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	IKBKG
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	MAP3K20
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	THBS3
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	ZYX
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	MYH9
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	ICAM5
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	ARPC2
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	MSN
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	ITGA10
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	ICAM1
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	CTNNA1
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	RASA1
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	FYB1
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	PTPRC
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	PBX2
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	GNAI2
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	INPPL1
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	ACTN4
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	NECTIN2
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	SHC1
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	PCDH1
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	YWHAH
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	MYH10
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	VCL
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	RSU1
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	CLDN15
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	PFN1
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	STX4
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	TAOK2
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	TUBG1
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	MYL12B
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	BAIAP2
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	MPZL1
APICAL_JUNCTION	entry4.25_SOFA_D3__all_valid	PARD6G
APICAL_SURFACE	entry4.25_SOFA_D3__all_valid	FLOT2
APICAL_SURFACE	entry4.25_SOFA_D3__all_valid	LYN
APICAL_SURFACE	entry4.25_SOFA_D3__all_valid	PCSK9
APICAL_SURFACE	entry4.25_SOFA_D3__all_valid	CRYBG1
APICAL_SURFACE	entry4.25_SOFA_D3__all_valid	B4GALT1
APICAL_SURFACE	entry4.25_SOFA_D3__all_valid	NCOA6
APICAL_SURFACE	entry4.25_SOFA_D3__all_valid	APP
APICAL_SURFACE	entry4.25_SOFA_D3__all_valid	IL2RG
APICAL_SURFACE	entry4.25_SOFA_D3__all_valid	DCBLD2
APICAL_SURFACE	entry4.25_SOFA_D3__all_valid	BRCA1
APICAL_SURFACE	entry4.25_SOFA_D3__all_valid	ADIPOR2
APOPTOSIS	entry4.25_SOFA_D3__all_valid	GADD45A
APOPTOSIS	entry4.25_SOFA_D3__all_valid	CFLAR
APOPTOSIS	entry4.25_SOFA_D3__all_valid	GSR
APOPTOSIS	entry4.25_SOFA_D3__all_valid	TIMP2
APOPTOSIS	entry4.25_SOFA_D3__all_valid	ADD1
APOPTOSIS	entry4.25_SOFA_D3__all_valid	HGF
APOPTOSIS	entry4.25_SOFA_D3__all_valid	GSN
APOPTOSIS	entry4.25_SOFA_D3__all_valid	RARA
APOPTOSIS	entry4.25_SOFA_D3__all_valid	IGF2R
APOPTOSIS	entry4.25_SOFA_D3__all_valid	RNASEL
APOPTOSIS	entry4.25_SOFA_D3__all_valid	PSEN1
APOPTOSIS	entry4.25_SOFA_D3__all_valid	CCNA1
APOPTOSIS	entry4.25_SOFA_D3__all_valid	IFNGR1
APOPTOSIS	entry4.25_SOFA_D3__all_valid	CD44
APOPTOSIS	entry4.25_SOFA_D3__all_valid	IFITM3
APOPTOSIS	entry4.25_SOFA_D3__all_valid	FAS
APOPTOSIS	entry4.25_SOFA_D3__all_valid	CREBBP
APOPTOSIS	entry4.25_SOFA_D3__all_valid	ROCK1
APOPTOSIS	entry4.25_SOFA_D3__all_valid	HMGB2
APOPTOSIS	entry4.25_SOFA_D3__all_valid	PPP2R5B
APOPTOSIS	entry4.25_SOFA_D3__all_valid	TSPO
APOPTOSIS	entry4.25_SOFA_D3__all_valid	GADD45B
APOPTOSIS	entry4.25_SOFA_D3__all_valid	CDKN1B
APOPTOSIS	entry4.25_SOFA_D3__all_valid	CTNNB1
APOPTOSIS	entry4.25_SOFA_D3__all_valid	IER3
APOPTOSIS	entry4.25_SOFA_D3__all_valid	CLU
APOPTOSIS	entry4.25_SOFA_D3__all_valid	EMP1
APOPTOSIS	entry4.25_SOFA_D3__all_valid	CASP2
APOPTOSIS	entry4.25_SOFA_D3__all_valid	NEDD9
APOPTOSIS	entry4.25_SOFA_D3__all_valid	CASP4
APOPTOSIS	entry4.25_SOFA_D3__all_valid	XIAP
APOPTOSIS	entry4.25_SOFA_D3__all_valid	DNAJC3
APOPTOSIS	entry4.25_SOFA_D3__all_valid	DPYD
APOPTOSIS	entry4.25_SOFA_D3__all_valid	BCAP31
APOPTOSIS	entry4.25_SOFA_D3__all_valid	TAP1
APOPTOSIS	entry4.25_SOFA_D3__all_valid	IRF1
APOPTOSIS	entry4.25_SOFA_D3__all_valid	PPP3R1
APOPTOSIS	entry4.25_SOFA_D3__all_valid	GNA15
APOPTOSIS	entry4.25_SOFA_D3__all_valid	CASP9
APOPTOSIS	entry4.25_SOFA_D3__all_valid	GPX3
APOPTOSIS	entry4.25_SOFA_D3__all_valid	ANXA1
APOPTOSIS	entry4.25_SOFA_D3__all_valid	TNFSF10
APOPTOSIS	entry4.25_SOFA_D3__all_valid	TXNIP
APOPTOSIS	entry4.25_SOFA_D3__all_valid	APP
BILE_ACID_METABOLISM	entry4.25_SOFA_D3__all_valid	ABCD2
BILE_ACID_METABOLISM	entry4.25_SOFA_D3__all_valid	CYP27A1
BILE_ACID_METABOLISM	entry4.25_SOFA_D3__all_valid	SLC23A2
BILE_ACID_METABOLISM	entry4.25_SOFA_D3__all_valid	PEX12
BILE_ACID_METABOLISM	entry4.25_SOFA_D3__all_valid	PAOX
BILE_ACID_METABOLISM	entry4.25_SOFA_D3__all_valid	LCK
BILE_ACID_METABOLISM	entry4.25_SOFA_D3__all_valid	NR3C2
BILE_ACID_METABOLISM	entry4.25_SOFA_D3__all_valid	EFHC1
BILE_ACID_METABOLISM	entry4.25_SOFA_D3__all_valid	SLC35B2
BILE_ACID_METABOLISM	entry4.25_SOFA_D3__all_valid	EPHX2
BILE_ACID_METABOLISM	entry4.25_SOFA_D3__all_valid	PHYH
BILE_ACID_METABOLISM	entry4.25_SOFA_D3__all_valid	IDH2
BILE_ACID_METABOLISM	entry4.25_SOFA_D3__all_valid	SCP2
BILE_ACID_METABOLISM	entry4.25_SOFA_D3__all_valid	PEX7
BILE_ACID_METABOLISM	entry4.25_SOFA_D3__all_valid	HSD17B4
BILE_ACID_METABOLISM	entry4.25_SOFA_D3__all_valid	ACSL5
BILE_ACID_METABOLISM	entry4.25_SOFA_D3__all_valid	HACL1
